application_id,customer_id,application_date,loan_type,loan_purpose,requested_amount,loan_term_months,interest_rate,applicant_monthly_income,existing_emi,debt_to_income_ratio,collateral_flag,approval_status,approved_amount,decision_date,disbursed_flag,loan_default,first_name,last_name,gender,date_of_birth,age,marital_status,dependents,education,employment_type,occupation,annual_income,city,state,residence_type,years_at_residence,email,phone,kyc_status,customer_since,credit_id,as_of_date,credit_score,num_open_accounts,num_credit_inquiries_6m,credit_utilization_ratio,num_late_payments_30d,num_late_payments_90d,num_defaults_prior,bankruptcies,total_credit_limit,total_outstanding_debt,oldest_account_age_months,default_probability,risk_score,risk_band
APP800152,CUST103324,01-05-2024,Gold,Gold Loan,420000,12,13.07,47400,10800,1.019,1,Approved,394000,10-05-2024,1,1,Vivaan,Deshpande,Male,24-02-2005,21,Married,1,Post Graduate,Salaried,Teacher,568900,Kolkata,West Bengal,Owned,3,vivaan.deshpande494@yahoo.in,-9354281808,Verified,30-05-2024,CR503324,30-06-2024,617,3,2,0.851,1,0,0,0,468000,398300,6,0.605363718,39.5,High Risk
APP800154,CUST102919,03-08-2023,Personal,Medical Emergency,873000,48,11.73,43200,10300,0.768,0,Approved,715000,17-08-2023,1,0,Kritika,Gupta,Female,08-02-1980,46,Single,1,Graduate,Self-Employed,Chartered Accountant,518400,Pune,Maharashtra,Mortgaged,13,kritika.gupta408@rediffmail.com,-8614461380,Verified,24-02-2014,CR502919,30-06-2024,723,4,0,0.616,0,0,0,0,388000,239000,269,0.583755567,41.6,Medium Risk
APP800159,CUST104370,10-06-2023,Home,Home Construction,5009000,12,8.29,40700,2400,3,1,Approved,4445000,25-06-2023,1,1,Farhan,Singh,Male,24-12-1971,54,Divorced,1,Graduate,Salaried,Teacher,488700,Mysuru,Karnataka,Owned,1,farhan.singh811@outlook.com,-8269716700,Verified,03-03-2018,CR504370,30-06-2024,663,5,0,0.52,0,0,0,0,241000,125300,382,0.913845233,8.6,High Risk
APP800160,CUST103994,23-11-2022,Personal,Debt Consolidation,108000,60,13.96,10000,2400,0.491,0,Approved,90000,12-12-2022,1,0,Neha,Kulkarni,Female,09-10-1989,36,Married,1,Graduate,Unemployed,Student,120000,Nagpur,Maharashtra,Owned,0,neha.kulkarni645@yahoo.in,-7517428187,Verified,23-03-2015,CR503994,30-06-2024,482,6,2,0.34,2,2,1,0,103000,35000,190,0.776377885,22.4,High Risk
APP800161,CUST102639,12-09-2022,Personal,Debt Consolidation,717000,48,12.93,39400,5400,0.624,0,Approved,571000,30-09-2022,1,0,Ananya,Banerjee,Female,02-02-1953,73,Single,0,Diploma,Salaried,Bank Officer,473300,Bhopal,Madhya Pradesh,Rented,11,ananya.banerjee849@rediffmail.com,-9165320204,Verified,14-05-2023,CR502639,30-06-2024,650,2,1,0.083,0,0,1,0,425000,35300,480,0.78985178,21,High Risk
APP800162,CUST103040,30-08-2022,Personal,Home Renovation,86000,36,19.3,105300,27800,0.294,1,Approved,80000,08-09-2022,1,0,Harsh,Patel,Male,24-07-1979,46,Single,1,Post Graduate,Salaried,Accountant,1263400,Mysuru,Karnataka,Family Owned,11,harsh.patel895@gmail.com,-7898845176,Pending,18-04-2019,CR503040,30-06-2024,756,6,4,0.231,0,0,0,0,1035000,239100,257,0.185982972,81.4,Low Risk
APP800163,CUST104858,22-06-2024,Gold,Gold Loan,317000,12,9.82,69700,22400,0.72,1,Approved,280000,11-07-2024,1,0,Nikhil,Banerjee,Male,01-01-1974,52,Married,0,High School,Salaried,Analyst,836800,Ahmedabad,Gujarat,Rented,12,nikhil.banerjee407@yahoo.in,-7927666113,Verified,06-09-2019,CR504858,30-06-2024,764,4,5,0.426,1,0,0,0,186000,79200,328,0.38091805,61.9,Medium Risk
APP800165,CUST104113,22-07-2022,Personal,Wedding,177000,24,20.45,38200,11700,0.543,0,Approved,171000,04-08-2022,1,1,Lakshmi,Gupta,Female,25-06-1990,36,Married,1,Post Graduate,Business Owner,Restaurant Owner,458100,Chennai,Tamil Nadu,Rented,8,lakshmi.gupta725@rediffmail.com,-7015024954,Pending,27-09-2023,CR504113,30-06-2024,671,5,3,0.43,0,0,0,0,144000,61900,154,0.454145155,54.6,Medium Risk
APP800166,CUST100511,19-07-2023,Gold,Gold Loan,453000,36,11.73,120900,41600,0.468,1,Approved,342000,31-07-2023,1,0,Krishna,Deshpande,Male,03-12-1983,42,Married,1,Professional Degree,Self-Employed,Chartered Accountant,1451100,Jaipur,Rajasthan,Owned,20,krishna.deshpande528@gmail.com,-7047429457,Verified,14-05-2024,CR500511,30-06-2024,691,2,3,0.384,0,0,0,0,1221000,468900,219,0.548511092,45.1,Medium Risk
APP800168,CUST102789,27-02-2023,Personal,Travel,245000,24,18.54,121800,16900,0.24,0,Approved,236000,05-03-2023,1,0,Isha,Nair,Female,24-07-1967,58,Married,2,Post Graduate,Salaried,HR Manager,1462200,Ahmedabad,Gujarat,Owned,16,isha.nair168@rediffmail.com,-9479551516,Pending,01-06-2023,CR502789,30-06-2024,768,5,0,0.02,2,0,0,0,477000,9500,427,0.087880682,91.2,Low Risk
APP800169,CUST102167,04-04-2023,Business,Working Capital,5450000,84,16.28,50400,1900,2.201,1,Approved,4705000,13-04-2023,1,1,Ritu,Gill,Female,22-06-1979,47,Married,1,Graduate,Self-Employed,Lawyer,605200,Pune,Maharashtra,Rented,11,ritu.gill354@outlook.com,-9728531466,Verified,03-08-2019,CR502167,30-06-2024,649,2,1,0.489,0,0,0,0,348000,170200,284,0.886250622,11.4,High Risk
APP800170,CUST104545,07-02-2023,Personal,Debt Consolidation,1054000,12,16.04,26100,4200,3,0,Approved,944000,16-02-2023,1,0,Vihaan,Menon,Male,14-04-2005,21,Married,1,Graduate,Salaried,Sales Executive,313200,Gurugram,Haryana,Owned,3,vihaan.menon494@gmail.com,-7771526985,Verified,08-01-2022,CR504545,30-06-2024,684,5,1,0.339,0,0,0,0,210000,71200,7,0.854391954,14.6,High Risk
APP800171,CUST103588,08-05-2023,Home,Home Construction,8220000,180,9.19,50400,1400,1.702,1,Approved,8104000,17-05-2023,1,0,Dev,Nair,Male,15-03-1978,48,Widowed,1,Graduate,Salaried,HR Manager,604300,Hyderabad,Telangana,Mortgaged,3,dev.nair142@gmail.com,-7756581472,Verified,20-03-2024,CR503588,30-06-2024,777,2,1,0.227,0,0,0,0,537000,121900,313,0.583677521,41.6,Medium Risk
APP800172,CUST103343,23-03-2023,Home,Home Construction,5413000,60,9.88,64200,19900,2.095,1,Approved,5138000,08-04-2023,1,1,Deepika,Verma,Female,24-04-1994,32,Single,4,Post Graduate,Salaried,Sales Executive,770800,Coimbatore,Tamil Nadu,Rented,11,deepika.verma386@rediffmail.com,-8523273057,Pending,06-10-2016,CR503343,30-06-2024,815,1,0,0.363,1,0,0,0,590000,214200,133,0.468974093,53.1,Medium Risk
APP800173,CUST102219,22-12-2023,Home,Plot Purchase,1592000,180,10.27,31500,10400,0.88,1,Approved,1171000,30-12-2023,1,0,Rajesh,Chowdhury,Male,28-09-2004,21,Single,1,Professional Degree,Retired,Retired Government Employee,378500,Delhi,Delhi,Family Owned,3,rajesh.chowdhury620@gmail.com,-8794832465,Pending,05-09-2022,CR502219,30-06-2024,619,1,1,0.231,0,0,0,0,196000,45300,6,0.181828086,81.8,Low Risk
APP800175,CUST101780,18-06-2023,Personal,Home Renovation,1065000,24,18.28,43800,9600,1.435,0,Approved,869000,02-07-2023,1,1,Krishna,Mukherjee,Male,04-12-1986,39,Single,0,Post Graduate,Self-Employed,Consultant,526200,Chennai,Tamil Nadu,Family Owned,10,krishna.mukherjee364@rediffmail.com,-9198779271,Verified,30-08-2018,CR501780,30-06-2024,562,4,5,0.247,0,0,0,0,279000,68900,207,0.818719958,18.1,High Risk
APP800177,CUST103753,04-08-2022,Education,Higher Studies India,1591000,24,9.81,100700,9100,0.818,0,Approved,1161000,11-08-2022,1,0,Yash,Kulkarni,Male,25-06-1974,52,Married,2,Post Graduate,Retired,Retired Government Employee,1208000,Nagpur,Maharashtra,Mortgaged,17,yash.kulkarni20@rediffmail.com,-8262291218,Verified,10-01-2018,CR503753,30-06-2024,825,4,2,0.02,0,0,0,0,780000,15600,337,0.180747789,81.9,Low Risk
APP800178,CUST103922,12-08-2022,Personal,Medical Emergency,322000,36,18.08,35800,5600,0.482,0,Approved,253000,26-08-2022,1,0,Aadhya,Verma,Female,05-08-1996,29,Single,3,Graduate,Salaried,Sales Executive,429300,Jaipur,Rajasthan,Rented,11,aadhya.verma8@rediffmail.com,-8037700778,Verified,17-03-2023,CR503922,30-06-2024,667,4,4,0.621,0,0,0,0,163000,101200,59,0.260257174,74,Low Risk
APP800179,CUST101151,21-01-2024,Home,Home Purchase,3547000,240,8.53,58900,5300,0.614,1,Approved,3122000,26-01-2024,1,1,Kavya,Rao,Female,26-08-1983,42,Married,2,Post Graduate,Self-Employed,Doctor (Practice),706800,Chennai,Tamil Nadu,Owned,24,kavya.rao295@outlook.com,-7395584782,Verified,14-08-2019,CR501151,30-06-2024,737,5,2,0.488,0,0,1,0,532000,259600,225,0.537779854,46.2,Medium Risk
APP800183,CUST101916,22-07-2022,Gold,Gold Loan,314000,12,13.59,171700,59400,0.51,1,Approved,251000,26-07-2022,1,0,Dev,Malhotra,Male,08-11-1991,34,Married,2,Diploma,Salaried,Accountant,2060500,Kochi,Kerala,Owned,12,dev.malhotra670@yahoo.in,-7692489287,Pending,24-08-2020,CR501916,30-06-2024,786,3,1,0.456,0,0,0,0,648000,295500,161,0.111716245,88.8,Low Risk
APP800185,CUST103814,06-07-2022,Personal,Home Renovation,168000,60,13.38,116700,3000,0.059,0,Approved,152000,07-07-2022,1,0,Karthik,Naidu,Male,25-01-1984,42,Single,0,Professional Degree,Salaried,Software Engineer,1400500,Mumbai,Maharashtra,Rented,5,karthik.naidu489@yahoo.in,-7984108488,Verified,27-04-2020,CR503814,30-06-2024,629,3,4,0.596,0,0,0,0,786000,468500,217,0.258722902,74.1,Low Risk
APP800186,CUST104781,09-06-2023,Auto,Two Wheeler,333000,84,10.06,72500,7300,0.177,1,Approved,299000,14-06-2023,1,0,Priya,Naidu,Female,15-01-1995,31,Married,2,Professional Degree,Self-Employed,Freelance Designer,869700,Surat,Gujarat,Mortgaged,13,priya.naidu328@outlook.com,-7462342577,Verified,31-08-2016,CR504781,30-06-2024,607,5,2,0.64,1,0,0,0,624000,399400,109,0.444258826,55.6,Medium Risk
APP800187,CUST103928,28-02-2023,Education,Skill Certification,2748000,84,11.66,28600,2500,1.769,0,Approved,2744000,20-03-2023,1,1,Vihaan,Khan,Male,20-09-1995,30,Married,1,Post Graduate,Salaried,HR Manager,342700,Surat,Gujarat,Rented,1,vihaan.khan379@rediffmail.com,-9028639361,Verified,06-02-2015,CR503928,30-06-2024,664,0,0,0.132,1,0,0,0,225000,29700,65,0.587064874,41.3,Medium Risk
APP800190,CUST103596,09-12-2023,Auto,Used Car,2303000,84,9.26,35800,3700,1.146,1,Approved,1792000,27-12-2023,1,0,Meera,Malhotra,Female,22-07-1999,26,Single,0,Graduate,Self-Employed,Chartered Accountant,430000,Coimbatore,Tamil Nadu,Rented,8,meera.malhotra323@outlook.com,-8635038245,Pending,22-01-2022,CR503596,30-06-2024,695,3,2,0.173,0,0,0,0,377000,65200,18,0.678973351,32.1,High Risk
APP800192,CUST104911,27-06-2024,Gold,Gold Loan,538000,12,10.97,126900,43200,0.715,1,Approved,521000,03-07-2024,1,0,Lakshmi,Sharma,Female,02-10-1985,40,Married,3,Post Graduate,Self-Employed,Chartered Accountant,1522900,Noida,Uttar Pradesh,Rented,22,lakshmi.sharma984@rediffmail.com,-9492596722,Verified,02-09-2013,CR504911,30-06-2024,727,3,2,0.323,0,0,1,0,592000,191200,200,0.561718952,43.8,Medium Risk
APP800193,CUST104300,17-08-2023,Personal,Wedding,359000,60,23.56,28500,4200,0.507,0,Approved,298000,27-08-2023,1,0,Meera,Kaur,Female,08-06-2005,21,Married,0,Graduate,Salaried,Software Engineer,341900,Coimbatore,Tamil Nadu,Rented,3,meera.kaur408@outlook.com,-7887377832,Verified,16-09-2023,CR504300,30-06-2024,559,2,3,0.709,2,2,0,0,204000,144600,6,0.421004876,57.9,Medium Risk
APP800198,CUST101552,19-01-2023,Personal,Home Renovation,751000,36,16.59,80000,7900,0.432,0,Approved,743000,07-02-2023,1,0,Anil,Iyer,Male,20-03-1985,41,Married,0,Graduate,Salaried,Software Engineer,959700,Pune,Maharashtra,Owned,2,anil.iyer48@outlook.com,-8514593125,Verified,25-01-2023,CR501552,30-06-2024,771,10,4,0.272,1,0,0,0,775000,210800,230,0.218369656,78.2,Low Risk
APP800201,CUST103516,26-02-2023,Auto,New Car,1079000,24,10.01,61000,17000,1.096,1,Approved,767000,15-03-2023,1,0,Karthik,Verma,Male,24-12-1993,32,Married,0,Graduate,Salaried,Software Engineer,731500,Mysuru,Karnataka,Family Owned,4,karthik.verma688@yahoo.in,-8018449037,Verified,21-01-2018,CR503516,30-06-2024,700,4,2,0.261,0,0,0,0,430000,112200,139,0.366592205,63.3,Medium Risk
APP800203,CUST100823,11-06-2024,Gold,Gold Loan,482000,12,12.47,30600,6600,1.619,1,Approved,476000,30-06-2024,1,1,Ishaan,Iyer,Male,21-01-2002,24,Married,0,Graduate,Salaried,HR Manager,367100,Surat,Gujarat,Owned,6,ishaan.iyer454@outlook.com,-9792390444,Verified,26-10-2021,CR500823,30-06-2024,608,5,1,0.103,3,0,0,0,256000,26400,21,0.746314278,25.4,High Risk
APP800204,CUST103838,15-10-2022,Personal,Wedding,746000,84,11.14,55800,3100,0.285,0,Approved,699000,02-11-2022,1,0,Reyansh,Bhat,Male,07-01-1982,44,Single,0,Graduate,Salaried,Sales Executive,669700,Lucknow,Uttar Pradesh,Owned,4,reyansh.bhat985@yahoo.in,-8613328804,Verified,03-11-2021,CR503838,30-06-2024,758,4,0,0.449,0,0,0,0,601000,269800,275,0.205070084,79.5,Low Risk
APP800205,CUST104350,01-09-2023,Business,Working Capital,2850000,48,19.53,57400,9200,1.66,0,Approved,2570000,06-09-2023,1,0,Karthik,Reddy,Male,17-05-1977,49,Divorced,0,Graduate,Salaried,Sales Executive,688200,Gurugram,Haryana,Family Owned,11,karthik.reddy677@rediffmail.com,-7157625651,Verified,19-04-2021,CR504350,30-06-2024,710,3,1,0.16,0,0,0,0,486000,77800,300,0.605697944,39.4,High Risk
APP800206,CUST102292,03-01-2024,Personal,Debt Consolidation,92000,24,17.09,51700,10700,0.295,0,Approved,91000,13-01-2024,1,0,Isha,Mehta,Female,19-05-1975,51,Single,0,Professional Degree,Retired,Retired Government Employee,620100,Jaipur,Rajasthan,Owned,18,isha.mehta924@outlook.com,-9192717300,Pending,30-09-2017,CR502292,30-06-2024,631,3,4,0.67,3,0,0,0,240000,160800,352,0.541498996,45.9,Medium Risk
APP800210,CUST102051,22-05-2024,Personal,Travel,662000,48,14.04,41300,3300,0.518,0,Approved,612000,31-05-2024,1,0,Meera,Iyer,Female,11-11-2001,24,Married,2,Graduate,Salaried,HR Manager,496000,Ahmedabad,Gujarat,Rented,4,meera.iyer739@yahoo.in,-9538457080,Verified,20-08-2021,CR502051,30-06-2024,669,4,0,0.849,0,0,0,0,211000,179100,38,0.321353567,67.9,Medium Risk
APP800212,CUST103331,27-05-2023,Gold,Gold Loan,316000,24,13.81,35700,6200,0.598,1,Approved,250000,07-06-2023,1,0,Lakshmi,Gill,Female,18-03-1983,43,Single,2,Post Graduate,Self-Employed,Architect,428200,Mysuru,Karnataka,Mortgaged,18,lakshmi.gill702@outlook.com,-7538699670,Pending,01-03-2023,CR503331,30-06-2024,542,0,3,0.28,1,1,0,0,297000,83200,236,0.690804386,30.9,High Risk
APP800213,CUST102524,30-08-2022,Gold,Gold Loan,124000,12,10.63,81100,26300,0.459,1,Approved,118000,14-09-2022,1,0,Aanya,Banerjee,Female,04-12-1966,59,Married,2,Post Graduate,Salaried,Bank Officer,973300,Surat,Gujarat,Owned,9,aanya.banerjee498@outlook.com,-8559146070,Verified,16-12-2013,CR502524,30-06-2024,790,3,2,0.083,2,0,0,0,455000,37800,442,0.225015324,77.5,Low Risk
APP800216,CUST101319,16-06-2023,Auto,New Car,835000,24,9.62,50500,10200,0.963,1,Approved,628000,30-06-2023,1,0,Lakshmi,Singh,Female,22-05-1993,33,Married,0,High School,Self-Employed,Chartered Accountant,605600,Delhi,Delhi,Rented,8,lakshmi.singh113@rediffmail.com,-9622768600,Verified,12-06-2023,CR501319,30-06-2024,646,4,0,0.305,2,0,0,0,176000,53700,147,0.461209518,53.9,Medium Risk
APP800219,CUST102348,26-01-2024,Personal,Travel,74000,60,15.7,36300,5100,0.19,0,Approved,68000,29-01-2024,1,0,Aditya,Menon,Male,17-08-1985,40,Married,2,Graduate,Salaried,Nurse,435600,Pune,Maharashtra,Rented,19,aditya.menon174@rediffmail.com,-9043404235,Verified,11-09-2023,CR502348,30-06-2024,616,2,1,0.42,0,0,0,0,114000,47900,199,0.403853419,59.6,Medium Risk
APP800220,CUST102068,13-01-2024,Personal,Home Renovation,1056000,24,11.56,21700,3800,2.458,0,Approved,985000,23-01-2024,1,0,Shreya,Khan,Female,04-09-2004,21,Married,0,Graduate,Salaried,Bank Officer,260200,Ahmedabad,Gujarat,Mortgaged,3,shreya.khan302@outlook.com,-7055069848,Verified,13-11-2022,CR502068,30-06-2024,695,1,0,0.343,0,0,0,0,232000,79600,12,0.741165526,25.9,High Risk
APP800221,CUST103601,09-01-2023,Personal,Debt Consolidation,536000,60,15.87,65100,14100,0.416,0,Approved,385000,26-01-2023,1,1,Ishaan,Sharma,Male,16-09-1987,38,Single,1,High School,Salaried,Accountant,781700,Indore,Madhya Pradesh,Owned,2,ishaan.sharma61@yahoo.in,-9424308834,Verified,12-12-2013,CR503601,30-06-2024,750,1,1,0.375,0,0,0,0,381000,142900,159,0.272474466,72.8,Low Risk
APP800225,CUST100194,14-02-2024,Personal,Travel,568000,48,21.61,43300,7600,0.586,0,Approved,423000,01-03-2024,1,0,Divya,Bose,Female,18-02-1974,52,Married,2,Graduate,Self-Employed,Lawyer,519600,Lucknow,Uttar Pradesh,Rented,12,divya.bose1@outlook.com,-9395819287,Verified,20-07-2021,CR500194,30-06-2024,662,2,0,0.309,3,0,0,0,311000,96100,345,0.42400083,57.6,Medium Risk
APP800230,CUST100955,26-03-2024,Home,Plot Purchase,1625000,240,9.45,57200,6200,0.372,1,Approved,1544000,09-04-2024,1,0,Aadhya,Sharma,Female,25-09-1980,45,Single,1,Post Graduate,Salaried,Analyst,686900,Surat,Gujarat,Mortgaged,3,aadhya.sharma181@outlook.com,-8126296811,Pending,10-05-2023,CR500955,30-06-2024,667,3,1,0.291,0,0,0,0,390000,113500,269,0.041870908,95.8,Low Risk
APP800235,CUST104432,15-07-2022,Personal,Travel,234000,48,13.91,98200,15500,0.223,0,Approved,178000,04-08-2022,1,0,Imran,Menon,Male,28-05-1992,34,Single,0,Professional Degree,Self-Employed,Lawyer,1179000,Chandigarh,Chandigarh,Owned,16,imran.menon404@rediffmail.com,-8847977331,Verified,28-01-2023,CR504432,30-06-2024,702,3,1,0.084,1,0,0,0,783000,65800,155,0.236829503,76.3,Low Risk
APP800241,CUST103046,15-05-2024,Home,Home Construction,3375000,120,8.64,82500,4600,0.566,1,Approved,2722000,03-06-2024,1,0,Ishaan,Nair,Male,30-03-1972,54,Divorced,5,Graduate,Salaried,Teacher,990100,Kolkata,West Bengal,Family Owned,5,ishaan.nair163@outlook.com,-8481071103,Pending,14-09-2017,CR503046,30-06-2024,739,4,0,0.18,0,0,0,0,813000,146300,378,0.220450294,78,Low Risk
APP800246,CUST102138,27-12-2023,Personal,Wedding,116000,48,18.06,52000,7600,0.212,0,Approved,82000,12-01-2024,1,0,Imran,Deshpande,Male,04-01-1999,27,Widowed,3,Graduate,Salaried,Accountant,624000,Gurugram,Haryana,Rented,9,imran.deshpande897@rediffmail.com,-7278360310,Verified,26-01-2021,CR502138,30-06-2024,667,4,0,0.138,2,0,0,0,488000,67300,42,0.280901763,71.9,Low Risk
APP800247,CUST100941,13-10-2023,Auto,Two Wheeler,1744000,36,10.11,116900,7800,0.549,1,Approved,1501000,26-10-2023,1,0,Ayaan,Gill,Male,25-04-1976,50,Single,1,Graduate,Business Owner,Retail Store Owner,1402400,Noida,Uttar Pradesh,Owned,22,ayaan.gill399@outlook.com,-7938703617,Verified,29-06-2020,CR500941,30-06-2024,742,4,1,0.381,0,0,0,0,699000,266300,347,0.270986655,72.9,Low Risk
APP800250,CUST103440,06-07-2022,Gold,Gold Loan,594000,36,9.56,91300,12900,0.35,1,Approved,490000,12-07-2022,1,0,Dev,Khan,Male,29-12-1997,28,Divorced,0,Graduate,Business Owner,Restaurant Owner,1096000,Ahmedabad,Gujarat,Rented,10,dev.khan2@yahoo.in,-9715857271,Verified,27-11-2018,CR503440,30-06-2024,686,1,2,0.271,1,0,0,0,468000,126800,58,0.504996866,49.5,Medium Risk
APP800254,CUST104893,28-04-2023,Education,Study Abroad,3566000,84,10.71,102500,32200,0.905,0,Approved,3032000,29-04-2023,1,1,Imran,Nair,Male,22-12-1979,46,Single,2,Post Graduate,Salaried,Sales Executive,1229800,Noida,Uttar Pradesh,Owned,9,imran.nair817@yahoo.in,-7342229120,Verified,12-07-2021,CR504893,30-06-2024,724,2,1,0.493,1,0,0,0,469000,231200,306,0.305684946,69.4,Medium Risk
APP800257,CUST100231,04-09-2022,Home,Plot Purchase,6194000,180,8.97,49100,13300,1.548,1,Approved,4814000,18-09-2022,1,0,Imran,Menon,Male,10-03-1979,47,Married,3,Graduate,Salaried,Bank Officer,589300,Indore,Madhya Pradesh,Rented,0,imran.menon433@gmail.com,-8792858857,Verified,06-08-2015,CR500231,30-06-2024,636,4,0,0.23,4,0,0,0,177000,40700,312,0.664716348,33.5,High Risk
APP800258,CUST104168,15-02-2023,Personal,Medical Emergency,1388000,84,13.94,111600,27200,0.476,0,Approved,1374000,27-02-2023,1,0,Isha,Verma,Female,11-02-1989,37,Married,3,Post Graduate,Salaried,Accountant,1339500,Surat,Gujarat,Rented,16,isha.verma728@gmail.com,-8527707086,Verified,19-06-2017,CR504168,30-06-2024,756,4,1,0.491,2,0,0,0,857000,420800,204,0.143271075,85.7,Low Risk
APP800260,CUST103466,04-05-2024,Business,Working Capital,2082000,36,16.26,149200,40100,0.761,0,Approved,1741000,22-05-2024,1,0,Sneha,Naidu,Female,01-11-1981,44,Divorced,1,Post Graduate,Business Owner,Trader,1789800,Chandigarh,Chandigarh,Owned,15,sneha.naidu865@gmail.com,-8152998923,Verified,26-05-2018,CR503466,30-06-2024,816,4,2,0.212,0,0,0,0,1525000,323300,286,0.164687925,83.5,Low Risk
APP800261,CUST102718,26-08-2023,Gold,Gold Loan,377000,24,11.94,34200,1900,0.575,1,Approved,268000,05-09-2023,1,1,Krishna,Chowdhury,Male,09-05-1975,51,Married,1,Diploma,Salaried,Analyst,409800,Jaipur,Rajasthan,Family Owned,5,krishna.chowdhury435@rediffmail.com,-9165799701,Verified,08-12-2015,CR502718,30-06-2024,689,1,1,0.034,0,0,0,0,128000,4400,370,0.238363864,76.2,Low Risk
APP800264,CUST100243,26-04-2024,Home,Plot Purchase,11076000,48,9.79,115600,7100,2.481,1,Approved,10336000,05-05-2024,1,1,Anil,Mehta,Male,09-03-1989,37,Single,0,Graduate,Self-Employed,Freelance Designer,1387500,Gurugram,Haryana,Rented,14,anil.mehta185@outlook.com,-9073966617,Verified,22-07-2020,CR500243,30-06-2024,650,0,2,0.357,0,0,0,0,1008000,359900,186,0.793802565,20.6,High Risk
APP800267,CUST103780,19-12-2023,Personal,Medical Emergency,260000,12,12.92,64600,5800,0.449,0,Approved,233000,01-01-2024,1,0,Kavya,Deshpande,Female,10-03-1978,48,Single,1,High School,Business Owner,Manufacturer,774900,Coimbatore,Tamil Nadu,Owned,7,kavya.deshpande530@gmail.com,-8929461953,Verified,20-04-2022,CR503780,30-06-2024,701,5,3,0.521,0,0,0,0,551000,287100,328,0.465025039,53.5,Medium Risk
APP800268,CUST101801,25-12-2022,Personal,Travel,394000,12,11.72,53000,9700,0.843,0,Approved,385000,30-12-2022,1,0,Swati,Banerjee,Female,04-12-1980,45,Divorced,1,High School,Business Owner,Manufacturer,635800,Surat,Gujarat,Family Owned,17,swati.banerjee853@rediffmail.com,-8536093228,Verified,12-12-2018,CR501801,30-06-2024,705,3,0,0.391,0,0,0,0,374000,146200,282,0.499367954,50.1,Medium Risk
APP800270,CUST103865,21-12-2022,Personal,Home Renovation,1055000,36,21.65,40200,8300,1.204,1,Approved,1013000,08-01-2023,1,1,Deepak,Joshi,Male,23-12-1998,27,Married,2,Diploma,Self-Employed,Doctor (Practice),482400,Gurugram,Haryana,Owned,9,deepak.joshi88@gmail.com,-9786632689,Pending,29-02-2024,CR503865,30-06-2024,613,6,2,0.274,1,1,0,0,410000,112300,62,0.579485827,42.1,Medium Risk
APP800271,CUST100873,13-10-2023,Auto,New Car,799000,24,9.19,46100,4700,0.896,1,Approved,609000,20-10-2023,1,0,Sneha,Chowdhury,Female,24-09-1971,54,Single,2,Graduate,Salaried,Teacher,552900,Chandigarh,Chandigarh,Rented,15,sneha.chowdhury893@yahoo.in,-7735033063,Verified,06-02-2017,CR500873,30-06-2024,606,3,2,0.294,2,0,0,0,156000,45900,382,0.50810298,49.2,Medium Risk
APP800272,CUST103708,10-05-2024,Auto,Two Wheeler,556000,12,13.66,94200,5700,0.59,1,Approved,536000,11-05-2024,1,1,Reyansh,Banerjee,Male,06-01-1988,38,Married,1,Graduate,Self-Employed,Architect,1129800,Chandigarh,Chandigarh,Owned,20,reyansh.banerjee735@gmail.com,-9021468202,Verified,15-04-2017,CR503708,30-06-2024,569,5,2,0.177,5,0,0,0,413000,73100,179,0.821743408,17.8,High Risk
